qid	docid	relevance	ranking_1	ranking_2	ranking_3	ranking_4	ranking_5	ranking_6	ranking_7	ranking_8	ranking_9	ranking_10	ranking_11	ranking_12	ranking_13	ranking_14	ranking_15	ranking_16	ranking_17	ranking_18	ranking_19	ranking_20	ranking_21	ranking_22	ranking_23	ranking_24	ranking_25	ranking_1_rank	ranking_2_rank	ranking_3_rank	ranking_4_rank	ranking_5_rank	ranking_6_rank	ranking_7_rank	ranking_8_rank	ranking_9_rank	ranking_10_rank	ranking_11_rank	ranking_12_rank	ranking_13_rank	ranking_14_rank	ranking_15_rank	ranking_16_rank	ranking_17_rank	ranking_18_rank	ranking_19_rank	ranking_20_rank	ranking_21_rank	ranking_22_rank	ranking_23_rank	ranking_24_rank	ranking_25_rank	rrf	squared_rrf	mrrf
13033	GX077-18-16729601	0	3	16	24	0	0	79	0	79	75	116	78	0	0	4	250	32	198	0	45	0	65	98	0	0	0	9	6	7	0	0	5	0	5	5	8	5	0	0	11	2	9	6	0	6	0	5	4	0	0	0	0.22683292441158676	0.6648223174332482	0.710545289882605
13033	GX080-58-13976542	0	22	23	44	0	0	72	0	72	72	153	71	0	0	19	118	39	216	0	41	0	20	93	0	0	0	8	5	4	0	0	6	0	6	6	6	6	0	0	9	5	7	5	0	7	0	9	5	0	0	0	0.22646317316401202	0.4425215734441924	0.7077928709547139
13033	GX163-42-7705024	0	0	0	183	0	0	48	0	48	48	26	49	1	0	121	27	0	277	110	4	0	229	50	1	0	0	0	0	1	0	0	9	0	9	7	11	9	1	0	6	12	0	4	4	10	0	2	9	1	0	0	0.2268663731223708	3.497777564346828	0.7123261377556547
13033	GX230-39-7931142	0	0	0	0	0	0	1	0	1	2	1	1	0	0	214	53	0	295	49	213	0	0	1	0	0	0	0	0	0	0	0	12	0	12	10	12	12	0	0	4	10	0	3	5	1	0	0	11	0	0	0	0.1614875650498197	1.2696533516988062	0.492401476747465
13033	GX246-62-11885799	0	58	3	1	0	0	56	0	56	1	31	57	0	0	12	11	242	330	181	3	0	203	58	0	0	0	5	8	9	0	0	7	0	7	11	10	7	0	0	10	13	1	2	2	11	0	3	8	0	0	0	0.23902884892168885	1.7983773653025237	0.7410034599745756
13033	GX254-87-3184671	0	82	0	0	9	2	390	0	390	0	0	389	0	0	243	66	93	0	0	0	0	0	0	0	0	0	4	0	0	4	4	1	0	1	0	0	1	0	0	3	8	6	0	0	0	0	0	0	0	0	0	0.14178574124632468	3.342013888888889	0.4627652248842386
13033	GX261-04-13846984	0	0	0	0	142	201	54	0	54	78	106	54	0	0	280	62	0	350	185	201	0	258	67	0	0	0	0	0	0	1	1	8	0	8	4	9	8	0	0	2	9	0	1	1	2	0	1	6	0	0	0	0.21810494708759864	5.661844135802469	0.7048937890333093
13042	GX025-25-15244268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0.015873015873015872	0.1111111111111111	0.052134140087569766
13042	GX050-98-9248389	0	0	75	0	0	0	0	0	0	0	0	0	0	0	334	0	0	0	0	0	0	0	0	0	2	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0.04865990111891751	2.111111111111111	0.16335177083605906
13042	GX232-44-8364275	0	0	4	13	2	8	2	0	2	1	51	2	0	0	199	1	1	125	40	9	0	0	3	113	0	0	0	4	3	4	3	4	0	4	4	3	4	0	0	3	4	5	4	2	4	0	0	4	3	0	0	0.26712872700775925	1.4705555555555556	0.8686521552437569
13042	GX235-21-0195415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	212	0	0	0	1	125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0.04918032786885246	3.0	0.16682644612273395
13042	GX238-00-13742175	1	0	1	1	0	0	242	0	242	240	1	162	0	0	16	82	5	151	178	20	0	18	232	104	0	0	0	5	4	0	0	1	0	1	1	4	1	0	0	4	2	4	3	1	3	0	2	1	4	0	0	0.2558743673844811	7.074722222222222	0.8471436948830395
13042	GX240-49-15086777	0	0	142	126	17	53	26	0	26	29	189	32	0	0	303	13	18	165	26	125	0	0	26	152	0	0	0	2	2	2	1	3	0	3	3	2	3	0	0	2	3	3	2	4	2	0	0	3	2	0	0	0.272161811798578	3.8402777777777777	0.9017010643659251
13042	GX243-32-9906519	0	0	183	157	14	47	47	0	47	160	218	45	0	0	0	196	43	179	37	131	0	0	69	191	0	0	0	1	1	3	2	2	0	2	2	1	2	0	0	0	1	2	1	3	1	0	0	2	1	0	0	0.2594033559131391	8.972222222222221	0.870336130888752
13042	GX256-71-8827782	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01639344262295082	1.0	0.055608815374244655
13043	GX000-04-11144383	0	0	0	0	0	0	176	0	228	237	190	210	0	0	0	254	113	1	153	236	0	0	179	0	0	0	0	0	0	0	0	3	0	1	1	2	3	0	0	0	3	1	4	1	2	0	0	3	0	0	0	0.17694889849999582	5.006944444444445	0.5891483961454642
13043	GX006-77-7500263	0	0	60	69	1	3	2	102	3	1	7	4	0	0	196	18	1	71	103	11	0	0	2	0	0	0	0	1	1	1	1	5	1	5	5	4	5	0	0	4	4	3	3	3	5	0	0	5	0	0	0	0.26876895304149406	5.760833333333334	0.8798509844203475
13043	GX020-21-4105054	0	0	0	0	0	0	0	0	0	0	0	0	0	67	0	0	0	0	0	0	0	0	0	0	91	79	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0.04918032786885246	3.0	0.16682644612273395
13043	GX030-17-10582417	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	43	36	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	2	0.04838709677419355	0.75	0.16148834704024279
13043	GX146-16-8769995	0	0	0	0	0	0	185	0	211	217	75	215	0	0	239	255	0	207	0	201	0	264	206	0	0	0	0	0	0	0	0	2	0	3	3	3	2	0	0	3	2	0	2	0	3	0	1	2	0	0	0	0.17640368327835276	2.8055555555555554	0.5854267608791648
13043	GX227-16-3040421	1	0	0	0	0	0	311	0	164	232	211	197	0	0	318	261	0	219	130	180	1	0	278	0	0	0	0	0	0	0	0	1	0	4	2	1	4	0	0	2	1	0	1	2	4	1	0	1	0	0	0	0.19362275251189848	6.9375	0.6466942680998449
13043	GX248-81-0349793	0	0	12	14	0	0	76	0	225	144	0	226	0	2	361	0	78	0	0	237	0	0	96	0	2	2	0	2	2	0	0	4	0	2	4	0	1	0	3	1	0	2	0	0	1	0	0	4	0	3	3	0.20819050452015814	4.520833333333333	0.6900996912532343
13062	GX002-77-4673917	1	0	26	78	145	0	16	0	24	15	124	24	0	0	288	69	56	1	145	49	0	91	19	0	0	0	0	1	2	1	0	4	0	4	4	2	4	0	0	2	1	2	3	1	1	0	1	4	0	0	0	0.25687480064297885	7.423611111111111	0.853693209743585
13062	GX009-60-9847751	0	1	0	0	0	0	0	0	0	0	0	0	0	0	318	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0.032018442622950824	1.0625	0.10612649164562268
13062	GX027-54-10465144	0	60	1	1	0	0	133	0	255	137	1	255	56	0	28	68	85	0	0	28	0	0	144	3	0	0	2	3	4	0	0	1	0	1	1	4	1	1	0	6	2	1	0	0	3	0	0	1	1	0	0	0.24155315239728253	8.875	0.8053354417110331
13062	GX054-36-6932745	0	5	0	0	0	0	0	0	0	0	0	0	1	0	218	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0.04787506400409626	0.4722222222222222	0.1580977291885538
13062	GX057-29-14581815	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.01639344262295082	1.0	0.055608815374244655
13062	GX139-03-11890623	1	121	10	30	0	0	22	0	31	21	66	31	0	0	56	20	43	82	130	19	0	31	21	0	0	0	1	2	3	0	0	3	0	3	3	3	3	0	0	5	4	3	2	2	4	0	3	3	0	0	0	0.2542722976389026	2.915	0.8363150188240849
13062	GX233-55-0701826	1	0	0	131	0	0	55	0	64	52	175	64	0	0	122	39	17	124	69	45	0	42	42	0	0	0	0	0	1	0	0	2	0	2	2	1	2	0	0	4	3	4	1	3	2	0	2	2	0	0	0	0.22507958542133583	5.097222222222222	0.7489362219345294
13062	GX235-69-5212812	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0.016129032258064516	0.25	0.05382944901341426
13080	GX000-35-1759405	0	0	0	0	0	0	0	0	336	0	201	313	0	0	319	0	0	1	0	184	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	5	5	0	0	3	0	0	22	0	4	0	0	0	0	0	0	0.09008736859346615	0.31817722681359045	0.2818933877716261
13080	GX000-92-7070892	0	0	0	0	0	0	0	0	368	0	149	374	0	0	0	0	174	2	0	183	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	9	1	0	0	0	0	2	21	0	5	0	0	0	0	0	0	0.09061853877418069	1.415724363819602	0.2855471262647166
13080	GX003-20-14485030	0	0	0	0	0	0	0	0	371	397	218	339	0	0	0	0	0	4	0	176	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	2	4	0	0	0	0	0	20	0	6	0	0	0	0	0	0	0.091928022290595	1.5927777777777776	0.29361909045848494
13080	GX010-28-5698108	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	32	27	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0.04918032786885246	3.0	0.16682644612273395
13080	GX010-80-9513623	0	0	0	0	0	0	302	0	206	287	153	221	0	0	0	313	0	8	25	155	0	0	318	0	0	0	0	0	0	0	0	2	0	15	8	8	14	0	0	0	2	0	19	2	7	0	0	2	0	0	0	0.1483583415674169	1.0639747316285701	0.45863886383862135
13080	GX014-13-13676661	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0.015873015873015872	0.1111111111111111	0.052134140087569766
13080	GX014-38-11489284	0	31	32	36	0	144	6	0	6	4	11	9	0	0	44	12	5	11	0	17	0	119	8	0	0	0	8	10	9	0	2	27	0	33	34	22	31	0	0	23	24	20	18	0	16	0	15	26	0	0	0	0.20307535692136425	0.3132753195200075	0.5410006621421757
13080	GX016-12-14951729	0	0	0	0	80	147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03177805800756621	1.04	0.10458405845295812
13080	GX018-44-11894595	2	30	0	0	0	0	103	0	175	131	0	143	0	0	170	0	0	0	0	0	0	2	99	0	0	0	9	0	0	0	0	17	0	18	18	0	18	0	0	12	0	0	0	0	0	0	24	17	0	0	0	0.10472196885240363	0.03720590905207399	0.28453338055706046
13080	GX026-50-4779116	0	0	5	13	0	0	251	0	0	300	0	0	0	0	0	0	110	0	0	0	0	0	232	139	0	0	0	18	13	0	0	7	0	0	7	0	0	0	0	0	0	10	0	0	0	0	0	11	3	0	0	0.10061312642713952	0.17919547996804075	0.3004399704351376
13080	GX027-44-1755385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0.015384615384615385	0.04	0.04897524307871347
13080	GX033-34-1310801	2	15	8	2	57	30	15	0	10	29	10	5	0	0	1	9	1	25	0	9	0	120	20	0	0	0	12	16	19	7	7	23	0	31	28	23	34	0	0	30	26	23	17	0	18	0	14	23	0	0	0	0.2127995314607087	0.07941875481784941	0.5565752365294323
13080	GX033-35-2351377	1	21	2	10	0	0	189	0	268	188	0	219	0	0	239	325	101	0	0	0	0	100	185	0	0	0	11	19	15	0	0	13	0	8	15	0	15	0	0	8	1	11	0	0	0	0	16	13	0	0	0	0.1671876042722562	1.0796229115822884	0.48419721377163466
13080	GX038-86-6503663	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	4	0.03125	0.125	0.10103535254275606
13080	GX045-17-13615520	2	134	19	12	0	0	0	0	313	309	0	275	0	0	133	296	80	0	0	0	0	153	0	0	0	0	1	14	14	0	0	0	0	6	5	0	7	0	0	17	4	12	0	0	0	0	9	0	0	0	0	0.14587562881952704	1.1836403537449838	0.44254912569755844
13080	GX053-32-15288117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0.015873015873015872	0.1111111111111111	0.052134140087569766
13080	GX054-93-3454642	1	0	102	45	0	0	86	0	148	162	37	126	0	0	3	174	149	0	0	0	0	46	72	0	0	0	0	4	7	0	0	19	0	20	16	17	20	0	0	29	12	6	0	0	0	0	19	19	0	0	0	0.15994632349907106	0.13949615304955704	0.44500479962614525
13080	GX056-20-15358653	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0.015384615384615385	0.04	0.04897524307871347
13080	GX059-94-4154179	0	0	0	0	0	0	215	0	87	216	107	92	0	0	167	205	0	48	0	149	4	0	233	0	0	0	0	0	0	0	0	11	0	22	13	12	23	0	0	13	11	0	16	0	8	3	0	10	0	0	0	0.15172098521818583	0.17990652557273878	0.4354143728796949
13080	GX060-48-15237266	0	0	0	0	75	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.030303030303030304	0.05555555555555555	0.09500477594470358
13080	GX061-32-1027522	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0.015873015873015872	0.1111111111111111	0.052134140087569766
13080	GX065-10-6120548	0	0	0	0	0	0	135	0	192	257	79	128	101	0	181	279	116	66	0	88	0	212	144	98	0	0	0	0	0	0	0	14	0	16	11	13	19	4	0	11	5	9	15	0	10	0	5	14	6	0	0	0.19836834099644568	0.23639440135286233	0.5839234361522392
13080	GX070-85-10069889	0	0	6	15	0	0	285	0	0	396	0	0	0	0	0	0	154	0	0	0	0	0	255	162	0	0	0	17	11	0	0	4	0	0	2	0	0	0	0	0	0	5	0	0	0	0	0	7	2	0	0	0.10526457306433928	0.6346328336876802	0.3291940101598204
13080	GX080-47-14350752	0	0	33	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	23	0	0	0	9	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	9	0	0	0.04391088038070517	0.045099521289997474	0.13301807242422725
13080	GX089-49-16111872	0	0	35	0	0	0	0	0	0	0	0	0	54	0	0	0	0	0	0	0	0	0	0	53	0	0	0	8	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	7	0	0	0.04501587087188492	0.07603316326530613	0.13981945316120917
13080	GX090-50-0545772	1	0	0	88	0	0	5	0	4	6	3	4	0	0	7	7	10	76	0	1	0	39	5	0	0	0	0	0	4	0	0	28	0	35	33	26	35	0	0	27	27	15	14	0	22	0	20	28	0	0	0	0.1563159740002001	0.08593732224397856	0.39406744539410093
13080	GX106-56-10613981	2	0	0	0	0	0	211	0	373	316	0	354	0	0	296	0	0	0	0	0	0	75	197	0	0	0	0	0	0	0	0	12	0	1	4	0	2	0	0	4	0	0	0	0	0	0	17	12	0	0	0	0.10453726564580611	1.3923490965013456	0.32520373255184626
13080	GX108-70-6164402	0	0	0	0	0	0	45	0	80	50	0	88	0	0	43	138	0	0	0	0	0	36	41	0	0	0	0	0	0	0	0	20	0	24	27	0	24	0	0	24	15	0	0	0	0	0	21	20	0	0	0	0.09788755093352794	0.018292093586405756	0.24830065131968948
13080	GX118-49-0702973	0	0	135	93	0	0	264	0	49	108	76	52	0	0	114	114	7	88	0	20	0	133	275	0	0	0	0	2	3	0	0	5	0	27	19	15	27	0	0	21	17	18	13	0	14	0	12	5	0	0	0	0.19100558318813238	0.4778469689687872	0.5455100287026862
13080	GX133-59-12231594	0	0	0	0	0	0	0	0	319	226	0	349	40	0	349	94	0	0	0	0	34	0	0	40	0	0	0	0	0	0	0	0	0	5	12	0	3	6	0	1	18	0	0	0	0	2	0	0	8	0	0	0.12034690535250464	1.4545447530864197	0.3767250438896174
13080	GX135-41-7663611	2	0	50	44	122	0	10	0	12	12	22	15	10	0	232	72	0	97	0	18	0	224	10	9	0	0	0	6	8	2	0	25	0	30	29	18	30	9	0	9	21	0	12	0	15	0	4	25	11	0	0	0.21405744714933977	0.41221276381482186	0.601312358993199
13080	GX141-95-12048350	0	0	0	125	0	0	0	0	0	0	0	0	1	0	164	262	0	0	0	0	0	259	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	13	0	14	7	0	0	0	0	0	1	0	15	0	0	0.08825773536406314	2.0358718082893907	0.2707143712661997
13080	GX182-31-12578604	0	0	0	0	110	0	261	0	82	67	148	74	0	0	0	172	0	101	0	233	102	0	291	0	0	0	0	0	0	3	0	6	0	23	24	10	25	0	0	0	13	0	11	0	1	1	0	4	0	0	0	0.15722292829358597	2.2307969817414732	0.47147840746541786
13080	GX231-81-8679117	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.013513513513513514	0.00510204081632653	0.03778677903717392
13080	GX232-41-7156409	0	0	142	84	0	0	305	0	254	368	0	273	3	0	290	0	46	0	0	0	0	229	295	3	0	0	0	1	5	0	0	1	0	9	3	0	9	11	0	5	0	13	0	0	0	0	3	3	13	0	0	0.18164243819678297	2.4581234736945694	0.5711993604527209
13080	GX235-01-1714661	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0.015151515151515152	0.027777777777777776	0.04750238797235179
13080	GX235-26-7193046	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0136986301369863	0.005917159763313609	0.03882912403970058
13080	GX236-19-12370871	0	0	0	0	14	23	218	0	221	104	227	294	139	0	0	212	0	0	0	0	0	0	242	0	0	0	0	0	0	12	8	10	0	13	20	1	6	2	0	0	10	0	0	0	0	0	0	8	0	0	0	0.1457447023357166	1.344389381985536	0.4419720409346999
13080	GX239-42-9154693	2	126	11	4	29	17	2	0	1	3	5	1	2	0	13	2	2	131	0	2	0	144	3	2	0	0	3	15	18	10	9	29	0	37	35	25	37	12	0	26	29	22	10	0	21	0	10	29	14	0	0	0.23956531239130197	0.18629154775794127	0.6349882633562667
13080	GX239-93-9899058	0	0	30	14	49	52	8	0	5	7	13	6	15	0	4	10	8	134	0	10	0	123	6	15	0	0	0	11	12	8	5	26	0	34	32	21	33	8	0	28	25	17	9	0	17	0	13	27	10	0	0	0.23207763241197227	0.13239616525713316	0.6277570739708811
13080	GX240-43-12149140	1	129	28	17	28	15	1	0	2	1	6	2	6	0	15	1	3	136	0	3	0	188	1	5	0	0	2	12	10	11	10	30	0	36	36	24	36	10	0	25	30	21	8	0	20	0	7	30	12	0	0	0.24357819555530208	0.3519383479195168	0.6580658053342991
13080	GX242-50-13137580	0	113	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.030536130536130537	0.06777777777777777	0.09647763105106526
13080	GX242-99-15360481	1	0	0	0	36	7	229	0	174	89	215	243	121	0	267	91	0	0	0	0	0	0	238	117	0	0	0	0	0	9	11	9	0	19	21	3	13	3	0	6	19	0	0	0	0	0	0	9	5	0	0	0.17120569503951555	0.34902639951139924	0.5088551042454871
13080	GX243-24-9878933	0	28	116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.030158730158730156	0.1211111111111111	0.09436279355850127
13080	GX243-82-12872007	0	75	0	0	0	0	124	0	190	64	0	172	0	0	132	219	0	0	0	0	0	32	122	0	0	0	7	0	0	0	0	15	0	17	25	0	17	0	0	18	9	0	0	0	0	0	22	15	0	0	0	0.11883916005229468	0.055315681847019946	0.3263511524890651
13080	GX243-98-14898441	0	0	0	0	0	0	0	0	240	282	39	248	0	0	144	269	0	150	0	69	0	193	0	0	0	0	0	0	0	0	0	0	0	10	9	16	11	0	0	16	6	0	7	0	12	0	6	0	0	0	0	0.12829605675108796	0.12133080508756916	0.3794009903506098
13080	GX246-40-9466059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	3	0.03149801587301587	0.1736111111111111	0.1026518163589478
13080	GX249-04-3471844	0	0	46	5	0	0	0	0	277	0	15	249	0	0	325	0	9	154	0	93	0	239	0	0	0	0	0	7	17	0	0	0	0	7	0	20	10	0	0	2	0	16	6	0	9	0	2	0	0	0	0	0.1446837015690587	0.6008062409331925	0.4360966537234567
13080	GX253-56-14044296	0	0	0	0	8	6	0	0	0	0	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	0	0	0	0	13	12	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0.04346053489889106	0.12397271531886916	0.13087846513181595
13080	GX254-11-7282883	1	0	21	7	0	0	22	0	34	71	0	29	0	0	197	73	16	0	0	0	0	182	24	130	0	0	0	13	16	0	0	22	0	28	23	0	28	0	0	10	20	14	0	0	0	0	8	22	4	0	0	0.1566523444267935	0.11412406156100403	0.42729028937185465
13080	GX255-74-10300075	1	0	0	121	0	0	118	0	209	148	0	194	0	0	127	251	0	0	0	0	0	10	98	0	0	0	0	0	2	0	0	16	0	14	17	0	16	0	0	19	8	0	0	0	0	0	23	18	0	0	0	0.12117816402491483	0.28974661045260475	0.34011544329129895
13080	GX255-97-13097454	1	0	0	0	0	0	11	0	7	9	21	7	158	0	61	13	190	167	0	8	0	140	14	168	0	0	0	0	0	0	0	24	0	32	31	19	32	1	0	22	23	1	5	0	19	0	11	24	1	0	0	0.18474688594754515	3.0642270338341735	0.5165014637123463
13080	GX260-65-8980876	0	0	0	0	130	0	0	0	224	304	212	274	0	0	0	129	130	183	4	212	0	0	0	0	0	0	0	0	0	1	0	0	0	12	6	4	8	0	0	0	16	7	4	4	3	0	0	0	0	0	0	0.1509710127604824	1.3732727465986394	0.47338195265798083
13080	GX262-20-2245858	0	115	0	0	0	0	0	0	239	270	0	247	0	0	251	0	0	0	0	0	0	51	0	0	0	0	5	0	0	0	0	0	0	11	10	0	12	0	0	7	0	0	0	0	0	0	18	0	0	0	0	0.08538961155631325	0.08870349027275434	0.2522721621960797
13080	GX262-73-0122481	0	0	0	0	92	143	250	0	77	75	154	97	0	0	0	54	165	188	57	213	0	0	273	0	0	0	0	0	0	4	3	8	0	26	22	7	22	0	0	0	22	4	3	1	2	0	0	6	0	0	0	0.1885145500962345	1.6687108003135724	0.5733860614856786
13080	GX263-78-5870715	0	0	0	74	5	3	295	0	136	199	141	70	0	0	163	146	6	195	0	80	0	0	321	0	0	0	0	0	6	14	13	3	0	21	14	11	26	0	0	15	14	19	2	0	11	0	0	1	0	0	0	0.19592033783810472	1.437602487904928	0.5728153682975167
13080	GX265-99-14894801	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	7	5	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	2	0.04838709677419355	0.75	0.16148834704024279
13080	GX266-67-5727282	0	0	0	0	1	1	87	0	79	59	175	114	0	0	0	0	119	0	0	0	0	0	100	0	0	0	0	0	0	15	14	18	0	25	26	6	21	0	0	0	0	8	0	0	0	0	0	16	0	0	0	0.1184209437801009	0.0652887964286087	0.3248137709145402
13080	GX271-75-2445736	2	122	0	0	0	63	29	0	17	10	77	18	0	0	123	4	167	228	0	55	0	0	40	0	0	0	4	0	0	0	4	21	0	29	30	14	29	0	0	20	28	3	1	0	13	0	0	21	0	0	0	0.1728666177582649	1.2589302016824198	0.4853132490134736
13083	GX001-05-14083953	0	0	0	0	0	0	0	0	0	0	393	0	0	0	0	0	0	1	224	232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	4	1	1	0	0	0	0	0	0	0.06480532786885246	3.0625	0.217344122394112
13083	GX013-50-10901218	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0.016129032258064516	0.25	0.05382944901341426
13083	GX015-59-16165957	0	98	1	1	0	0	14	0	9	3	1	9	0	0	2	3	0	0	187	1	0	1	8	0	0	0	2	5	5	0	0	8	0	9	8	11	9	0	0	8	7	0	0	2	5	0	5	8	0	0	0	0.21061544288931394	0.7758639840999149	0.6566223212912194
13083	GX021-89-4564016	0	0	0	0	166	1	0	0	258	0	234	241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	0	0	2	0	6	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07942802229059501	1.5902777777777777	0.261287777644803
13083	GX024-02-14718853	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.015625	0.0625	0.05051767627137803
13083	GX026-83-14794421	0	0	146	151	0	0	39	0	140	77	375	140	0	0	216	54	160	0	0	0	0	160	50	0	0	0	0	1	1	0	0	5	0	3	4	2	3	0	0	4	5	1	0	0	0	0	1	5	0	0	0	0.1908526806497457	4.717222222222222	0.6284940724644289
13083	GX034-69-13228739	0	0	0	0	164	0	96	0	73	114	107	71	128	0	346	213	121	48	27	123	0	0	87	162	0	0	0	0	0	2	0	2	0	5	2	9	5	1	0	2	1	3	3	3	3	0	0	2	2	0	0	0.23831512667877142	4.0367901234567904	0.7841429134512712
