qid	docid	relevance	ranking_1	ranking_2	ranking_3	ranking_4	ranking_5	ranking_6	ranking_7	ranking_8	ranking_9	ranking_10	ranking_11	ranking_12	ranking_13	ranking_14	ranking_15	ranking_16	ranking_17	ranking_18	ranking_19	ranking_20	ranking_21	ranking_22	ranking_23	ranking_24	ranking_25
12604	GX214-77-15426040	0	0	18	35	111	0	23	0	15	38	10	8	1	0	47	16	0	257	149	54	0	58	24	1	0	0
12604	GX235-43-10466944	0	0	0	0	0	0	281	0	160	201	196	160	0	0	299	287	110	271	52	2	0	140	274	0	0	0
12604	GX236-40-1519685	0	0	127	0	3	2	0	0	0	0	0	0	0	0	0	0	181	273	0	0	0	0	0	0	0	0
12604	GX241-30-3965130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	46
12604	GX251-23-10250442	0	0	0	0	0	0	315	0	210	244	313	218	148	0	368	384	136	286	101	9	0	245	316	125	0	0
12604	GX253-48-4509241	0	0	212	204	40	47	24	0	2	11	82	4	0	0	124	11	22	289	2	195	0	310	21	0	0	0
12604	GX253-94-8902604	0	0	53	0	2	3	0	0	0	0	0	0	0	0	0	0	0	290	0	0	0	0	0	0	0	0
12604	GX254-06-13668082	1	0	0	0	58	108	37	0	44	25	209	42	0	0	325	34	56	291	36	228	0	316	35	0	0	0
12604	GX268-10-7632832	0	0	0	0	129	0	36	0	20	17	143	25	0	0	168	36	74	305	21	1	0	195	33	0	0	0
12631	GX008-23-1346585	0	0	0	0	0	0	177	0	139	157	107	231	0	0	0	149	0	13	75	75	0	0	308	0	0	0
12631	GX047-15-2143713	0	1	0	0	0	0	0	0	0	0	321	0	0	0	256	0	0	0	0	0	0	0	0	0	0	0
12631	GX231-62-14186006	0	0	0	0	0	0	33	0	27	26	29	26	0	0	147	115	0	41	44	36	0	152	32	0	0	0
12631	GX256-08-11318996	0	0	31	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1
12631	GX263-52-15548871	0	0	0	123	0	0	12	0	19	32	6	13	0	0	20	173	30	106	78	3	0	5	12	0	0	0
12633	GX000-60-10495340	2	20	6	1	15	17	3	0	3	3	3	5	0	0	1	7	0	7	39	2	0	2	3	0	0	0
12633	GX000-95-6741479	2	111	193	138	74	74	9	0	19	14	28	48	0	0	4	1	0	10	34	14	0	66	10	156	0	0
12633	GX006-17-11535603	0	0	0	0	0	0	49	0	47	38	152	295	0	0	0	0	175	55	203	67	0	175	50	0	0	0
12633	GX009-39-2445702	2	16	12	7	17	32	16	0	5	6	5	10	0	0	10	14	1	62	102	3	0	34	11	0	0	0
12633	GX033-21-0683184	0	84	9	8	1	4	1	101	1	1	8	1	0	0	42	9	0	95	27	4	0	77	1	0	0	0
12633	GX094-01-6599060	0	22	3	4	102	114	84	0	51	81	49	96	1	0	6	33	8	136	200	10	0	28	72	1	0	0
12633	GX128-22-15481568	0	0	0	0	0	0	0	0	0	0	245	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
12633	GX227-39-6063275	0	0	0	0	0	0	37	0	11	22	22	13	0	0	199	227	0	163	261	169	0	0	25	0	0	0
12694	GX000-91-14058444	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12694	GX008-97-0404532	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	1
12694	GX010-04-7674488	0	0	174	0	0	0	142	0	97	199	144	97	0	0	220	228	97	27	102	176	0	88	114	0	0	0
12694	GX015-00-13766959	0	0	86	126	86	89	51	0	49	63	99	49	0	0	84	87	0	37	1	47	0	26	52	0	0	0
12694	GX015-39-11657893	0	107	18	69	58	23	30	0	28	38	201	28	8	0	47	97	48	0	0	0	0	69	29	7	0	0
12694	GX019-35-6711028	0	0	91	159	11	14	20	0	19	27	91	19	117	0	34	2	20	52	127	65	0	76	20	106	0	0
12694	GX025-26-6953397	1	67	5	5	5	5	4	103	3	3	5	3	0	0	18	13	0	69	10	2	0	2	3	0	0	0
12694	GX029-44-9588451	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0
12694	GX030-02-16013405	1	68	6	6	7	7	5	105	4	4	6	4	0	0	19	11	0	79	12	1	0	1	4	0	0	0
12694	GX053-79-3202892	0	72	4	2	92	95	26	0	22	14	2	22	13	0	15	40	28	122	189	16	0	67	22	12	0	0
12694	GX054-01-12167734	0	0	32	25	0	0	111	0	105	116	11	105	2	0	61	151	56	123	89	49	0	50	108	2	0	0
12694	GX069-61-9101297	1	100	40	51	9	9	7	0	10	17	33	10	17	0	29	17	4	137	54	15	0	23	6	15	0	0
12694	GX102-85-4152195	0	117	49	64	34	36	27	0	25	35	39	25	46	0	25	73	6	146	115	21	0	79	25	39	0	0
12694	GX217-62-6452720	0	103	0	84	79	79	99	0	128	108	262	128	33	0	88	94	70	0	0	0	0	150	103	29	0	0
12694	GX231-66-1629776	0	101	0	22	131	130	102	0	115	107	202	115	0	0	3	74	43	0	0	0	0	195	102	0	0	0
12694	GX241-88-5633730	0	0	0	80	133	134	85	0	73	46	34	73	0	0	89	86	52	188	212	62	0	148	79	0	0	0
12697	GX000-86-12022569	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	137	184	0	0	0	0	0	0
12697	GX001-22-4653982	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	185	185	0	0	0	0	0	0
12697	GX009-49-14885464	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12697	GX011-29-15073063	0	105	101	160	0	0	178	0	258	172	0	263	0	0	244	275	220	0	0	0	7	0	191	0	0	0
12697	GX019-67-7905693	0	99	3	70	0	0	302	0	0	0	0	0	0	0	164	0	198	0	0	0	0	212	308	0	0	0
12697	GX030-86-14426263	0	0	0	0	0	0	0	0	0	0	0	0	0	84	0	0	0	0	0	0	0	0	0	0	77	0
12697	GX034-65-3744061	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1
12697	GX069-14-3326809	0	72	1	61	0	0	0	0	0	0	303	0	0	0	171	0	0	0	0	0	0	0	0	0	0	0
12697	GX229-59-7491495	0	0	0	0	0	0	80	0	79	100	29	74	0	0	0	0	0	21	98	39	0	178	78	124	0	0
12697	GX230-62-7156250	0	0	0	0	101	1	350	0	0	326	0	0	0	0	0	304	148	0	0	0	0	0	0	0	0	0
12697	GX233-46-3063378	0	0	0	0	0	0	0	0	0	0	0	0	0	78	0	0	0	0	0	0	0	0	0	0	70	50
12697	GX234-54-7956169	0	0	0	2	0	0	77	0	89	117	3	87	0	0	120	0	6	31	167	6	0	165	77	0	0	0
12697	GX237-01-4109467	0	0	0	94	49	0	215	0	36	60	25	21	0	0	102	289	0	35	112	9	0	182	171	0	0	0
12697	GX238-21-0868968	0	0	0	0	37	17	100	0	93	216	124	89	0	0	0	0	0	0	0	0	0	0	81	0	0	0
12697	GX239-03-11373901	0	0	0	0	102	2	348	0	0	324	0	0	0	0	0	308	150	0	0	0	0	0	0	0	0	0
12697	GX241-22-4963729	0	149	0	9	0	0	54	0	25	41	14	31	0	0	29	197	40	0	0	0	0	0	50	0	0	0
12697	GX241-24-6588894	0	182	0	1	25	0	8	0	2	7	1	1	0	0	49	134	0	48	120	1	0	44	8	0	0	0
12697	GX244-47-13495228	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	33	27
12697	GX244-91-3606017	0	123	0	166	0	0	192	0	267	204	0	267	0	0	270	288	0	0	0	0	4	0	215	0	0	0
12697	GX246-29-3840491	0	0	0	4	0	0	0	0	247	0	115	237	0	0	38	0	0	0	0	0	0	0	0	0	0	0
12697	GX252-32-5579630	2	0	0	7	0	0	20	0	57	54	2	60	0	0	1	3	4	70	170	24	0	210	18	0	0	0
12697	GX252-39-12933309	0	0	0	0	110	10	0	0	0	0	0	0	0	0	260	18	122	0	0	0	0	0	0	0	0	0
12697	GX265-13-4767082	0	0	0	0	91	0	9	0	12	9	33	12	0	0	222	20	15	107	19	45	0	188	9	0	0	0
12697	GX266-88-14774235	0	0	0	0	115	0	19	0	20	11	45	22	0	0	320	214	14	125	30	54	0	0	12	0	0	0
12697	GX270-86-13797630	0	0	0	0	0	0	58	0	77	107	46	59	0	0	254	183	194	168	162	44	0	1	58	0	0	0
12697	GX271-66-4326748	0	0	0	0	24	118	3	0	1	1	24	3	0	0	133	274	5	173	42	21	0	0	2	0	0	0
12711	GX000-00-6873075	0	0	0	0	168	0	0	0	0	0	0	0	0	0	0	393	0	1	0	0	0	0	0	0	0	0
12711	GX000-71-14502713	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	49	48
12711	GX001-42-2092932	0	0	28	13	0	0	54	0	8	7	7	8	0	0	42	48	0	0	0	9	0	18	140	9	0	0
12711	GX001-45-8694718	0	0	176	124	0	0	215	0	51	225	35	24	0	0	2	4	0	3	20	59	0	7	0	0	0	0
12711	GX002-04-9847140	0	0	13	3	108	0	25	0	2	3	3	2	0	0	1	59	0	6	102	3	0	2	85	5	0	0
12711	GX002-49-11245596	0	0	0	167	0	0	0	0	0	0	278	320	0	0	0	0	0	0	0	0	0	10	0	0	0	0
12711	GX003-12-5931627	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	40	40
12711	GX003-54-15127510	0	0	14	9	0	0	126	0	10	25	12	16	0	0	20	153	19	7	127	10	0	4	190	11	0	0
12711	GX004-36-10853596	0	0	95	32	0	0	200	0	20	81	23	20	0	0	65	96	0	0	103	20	0	12	229	101	0	0
12711	GX004-98-4633651	0	0	0	0	0	0	0	0	0	0	0	399	0	0	0	0	0	9	83	332	0	0	0	0	0	0
12711	GX005-40-0166201	0	0	124	88	0	0	240	0	116	180	63	37	0	0	19	18	0	10	50	18	32	0	0	94	0	0
12711	GX005-82-15292987	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	2	0	0	0	0	0	0	0
12711	GX007-12-14214370	0	0	0	0	0	0	97	0	159	193	137	165	0	0	0	218	0	0	0	223	8	0	107	0	0	0
12711	GX007-71-15337510	0	0	0	81	0	0	0	0	338	0	52	153	0	0	121	325	0	0	0	0	0	67	0	112	0	0
12711	GX008-43-8929873	0	0	0	0	5	44	12	0	27	54	11	22	0	0	175	2	0	21	116	270	0	0	18	121	0	0
12711	GX011-08-4749809	0	81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12711	GX011-80-4244791	0	97	31	117	0	0	0	0	0	0	248	0	0	0	37	0	199	0	0	358	0	0	0	22	0	0
12711	GX011-91-5959019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	4	0	0	0	0	0	0	0
12711	GX013-49-11753542	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
12711	GX017-65-4880121	0	0	147	8	0	0	0	0	134	105	24	58	0	0	4	68	2	0	108	13	0	0	0	42	0	0
12711	GX019-54-11136365	0	0	79	28	169	0	181	0	22	149	25	13	0	0	9	3	0	34	9	17	0	3	223	0	0	0
12711	GX020-35-12085466	0	114	1	87	0	0	149	0	323	243	104	299	0	0	29	0	115	0	0	285	0	0	138	0	0	0
12711	GX023-13-6633660	0	102	84	163	0	0	58	0	115	42	0	123	0	0	147	65	78	0	0	177	0	133	65	0	0	0
12711	GX026-31-2914475	0	0	10	1	0	0	88	0	9	10	9	9	0	0	7	85	0	41	156	1	0	117	178	3	0	0
12711	GX026-54-12192383	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0
12711	GX027-61-10081576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90	0	0	0	0	0
12711	GX030-55-9633905	0	0	0	0	37	118	0	0	50	91	157	97	0	0	355	33	145	49	0	226	0	0	0	0	0	0
12711	GX031-75-9358018	0	0	0	0	13	81	209	0	371	242	284	0	0	0	440	5	0	54	0	269	0	0	208	79	0	0
12711	GX041-47-5428749	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	2	2
12711	GX048-02-13747475	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12711	GX053-98-12815150	0	0	35	15	55	0	50	0	7	1	8	7	0	0	18	25	0	0	117	5	0	6	149	14	0	0
12711	GX055-53-12253632	0	0	134	45	0	0	0	0	352	0	103	338	0	0	49	0	0	0	0	152	0	0	0	0	0	0
12711	GX057-49-0569432	0	0	0	0	0	0	0	0	0	0	0	0	0	105	0	0	0	76	28	0	0	0	0	0	0	0
12711	GX061-17-9577692	0	8	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0
12711	GX067-22-7382599	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0	0	0	0	0	0	0	0	0	0	69	67
12711	GX069-59-7356984	0	98	27	105	165	139	1	0	39	5	0	47	0	0	97	75	0	0	0	162	0	0	1	0	0	0
12711	GX078-41-12583426	0	0	0	128	0	0	51	0	174	135	106	143	3	0	110	125	0	0	0	26	0	0	57	10	0	0
12711	GX088-91-14971093	0	0	46	22	0	0	49	0	183	116	333	141	1	0	137	16	0	0	0	23	0	0	55	4	0	0
12711	GX106-30-14421930	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12711	GX106-45-7151982	0	0	0	0	0	0	11	0	75	57	0	334	83	0	35	106	0	0	0	58	0	0	9	69	0	0
12711	GX116-00-7268379	0	0	0	0	0	0	202	0	0	336	0	0	0	0	0	0	0	0	0	0	0	0	188	0	7	7
12711	GX175-95-13420703	0	0	0	104	0	0	27	0	60	17	264	86	4	0	119	70	0	0	0	83	0	0	27	12	0	0
12711	GX187-76-3634335	0	0	0	0	0	0	61	0	219	83	0	0	91	0	82	162	0	0	0	101	0	0	62	83	0	0
12711	GX192-08-12399846	0	0	0	0	0	0	146	0	292	115	0	265	115	0	0	317	0	0	0	0	13	0	120	124	0	0
12711	GX192-63-10898392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0
12711	GX212-19-11243857	0	46	0	0	0	0	0	0	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0
12711	GX228-65-15980693	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	56	55
12711	GX229-48-8559405	0	0	0	0	120	36	0	0	0	0	0	0	0	0	0	0	142	0	149	244	0	0	0	0	0	0
12711	GX229-96-1270309	0	0	0	57	0	0	137	0	287	312	95	262	0	0	122	83	125	0	0	161	0	0	124	0	0	0
12711	GX232-49-14704403	0	0	0	0	93	110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12711	GX232-80-6279267	0	0	0	0	11	159	225	0	18	101	64	25	0	0	268	0	3	103	46	48	0	0	237	0	0	0
12711	GX237-32-12815240	0	0	0	0	131	111	234	0	148	274	0	194	0	0	135	47	116	0	0	131	0	0	0	168	0	0
12711	GX238-13-5045734	0	0	0	0	6	32	0	0	0	0	85	0	0	0	0	0	0	0	0	0	0	0	236	0	0	0
12711	GX242-08-15105465	0	0	0	0	16	57	0	0	0	0	0	0	0	0	0	253	248	127	32	310	0	0	0	0	3	3
12711	GX260-41-14325868	0	0	0	0	0	0	89	0	125	31	0	159	0	0	0	149	131	0	0	260	0	0	71	0	0	0
12711	GX262-68-2744147	0	0	0	0	1	7	272	0	16	199	14	28	0	0	0	104	153	175	15	0	0	0	0	0	0	0
12711	GX262-74-6318981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	177	43	0	0	0	0	0	0	0
12711	GX268-52-5374344	0	0	0	0	41	5	0	0	0	0	0	0	0	0	0	27	243	191	0	0	0	0	0	0	0	0
12711	GX270-54-14985202	0	0	0	0	28	1	0	0	0	0	0	0	0	0	0	54	0	195	0	0	0	0	0	0	0	0
12716	GX000-14-15040095	0	0	0	0	0	0	262	0	100	185	106	119	0	0	0	257	0	1	138	99	0	0	277	0	0	0
12716	GX032-31-5491733	0	0	0	0	0	0	86	0	26	38	41	33	59	0	213	193	148	42	34	40	0	182	106	86	0	0
12716	GX039-35-14478685	0	23	12	19	0	0	125	0	300	213	254	289	1	0	24	320	31	0	0	0	0	0	117	1	0	0
12716	GX061-99-8286047	0	63	6	6	26	101	7	0	9	10	7	7	0	0	3	2	57	68	6	5	0	5	7	19	0	0
12716	GX077-78-11364870	0	65	8	8	28	103	9	0	11	12	9	9	0	0	4	3	55	80	7	3	0	3	9	11	0	0
12716	GX078-37-9084415	0	37	2	2	19	57	2	0	2	2	2	2	0	0	17	24	116	82	1	15	0	9	2	3	0	0
12716	GX110-59-2734319	0	0	0	0	0	0	50	0	221	88	328	203	61	0	165	19	125	0	0	0	0	24	48	89	0	0
12716	GX242-62-0176657	0	0	0	0	0	0	158	0	95	130	35	65	0	0	104	99	2	133	106	57	0	0	174	0	0	0
12751	GX000-24-6781514	0	0	0	0	0	0	0	0	0	0	283	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
12751	GX003-56-16734598	0	4	5	5	119	0	17	0	17	11	6	15	0	0	21	8	3	14	0	2	0	14	15	19	0	0
12751	GX011-71-6165208	2	153	131	124	36	71	21	0	21	20	118	20	0	0	196	20	0	57	2	36	0	214	16	0	0	0
12751	GX012-54-6482250	1	0	0	0	71	128	262	0	262	200	294	251	0	0	0	79	142	74	124	301	0	0	275	184	0	0
12751	GX019-98-14280254	0	0	0	188	10	21	31	0	30	179	199	41	0	0	176	196	0	90	29	60	0	324	26	107	0	0
12751	GX046-37-12179244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0
12751	GX055-36-6343348	1	19	14	12	95	145	10	0	10	16	13	7	0	0	37	48	1	148	149	5	0	3	14	0	0	0
12751	GX070-74-11307621	0	0	23	26	0	0	176	0	176	138	51	171	7	0	99	81	0	0	0	124	0	176	172	7	0	0
12751	GX107-34-13152125	0	137	15	22	161	0	37	0	37	29	17	32	0	0	88	54	20	173	190	17	0	28	39	0	0	0
12751	GX154-26-2056943	0	0	176	160	110	164	53	0	53	47	150	50	0	0	280	134	0	181	176	78	0	223	63	0	0	0
12751	GX193-46-3322880	0	0	49	10	0	0	391	0	391	296	120	358	0	0	2	0	282	0	0	239	0	0	388	0	0	0
12751	GX198-87-7579252	0	1	93	0	0	0	0	0	0	0	0	0	0	0	45	0	173	0	0	0	0	0	0	0	0	0
12751	GX233-85-15221601	0	23	2	1	142	0	35	0	35	174	2	31	0	0	22	206	12	0	0	3	0	81	34	15	0	0
12751	GX262-75-7497085	1	167	152	162	2	5	9	0	9	5	130	9	0	0	207	11	27	250	35	80	0	0	19	41	0	0
12770	GX000-21-2644673	0	0	136	132	0	0	316	0	316	316	259	316	0	0	32	102	238	1	185	227	0	226	316	0	0	0
12770	GX000-70-5832083	0	62	2	2	100	100	3	0	3	3	3	3	0	0	15	279	0	3	0	2	0	267	3	0	0	0
12770	GX002-76-13148402	0	207	0	0	176	176	197	0	197	197	320	197	0	0	311	148	211	10	178	276	0	271	197	0	0	0
12770	GX007-85-7971560	0	57	1	1	86	86	1	0	1	1	1	1	0	0	1	260	0	94	0	1	0	121	1	6	0	0
12770	GX073-89-12103019	1	0	0	0	0	0	0	0	0	0	329	0	1	0	0	0	0	189	0	0	0	181	0	0	0	0
12770	GX186-72-7520845	0	0	0	0	138	138	382	0	382	382	0	382	0	0	0	352	0	0	0	0	1	0	382	0	0	0
12770	GX260-11-0128534	0	192	0	0	6	6	70	0	70	70	309	70	0	0	267	227	181	265	0	259	0	0	70	0	0	0
12770	GX268-16-0120799	1	0	0	0	4	4	228	0	228	228	0	228	0	0	0	375	281	0	0	0	0	0	228	0	0	0
12793	GX000-01-8658041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	122	0	0	0	292	0	0	0
12793	GX000-12-10284373	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
12793	GX000-12-12356259	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	4	0	0	0	0	0	0	0
12793	GX000-41-9042312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0
12793	GX000-70-15604688	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	121	0	0	0	0	0	0	0
12793	GX000-88-5668752	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0
12793	GX001-55-4173477	0	0	0	0	0	0	157	0	218	254	300	156	0	0	0	0	0	0	0	0	0	89	154	0	0	0
12793	GX001-71-13298470	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0
12793	GX002-64-10665830	0	0	0	0	0	0	45	0	93	0	197	45	0	0	0	0	0	0	0	0	0	64	44	0	0	0
12793	GX003-02-8464454	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78	0	0	0	0	0	0	196	0	0
12793	GX003-25-6499972	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0
12793	GX003-37-4143581	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0
12793	GX003-38-8066004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	19	135	0	0	119	298	0	0	0
12793	GX003-87-1480370	0	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12793	GX005-70-8007785	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0
12793	GX006-37-14992977	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0
12793	GX007-96-9395323	0	0	0	0	0	0	182	0	228	189	138	181	0	0	228	0	0	0	0	5	0	31	165	0	0	0
12793	GX009-52-13286947	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	131	47	1	0	0	0	0	0	0	0
12793	GX009-75-7629023	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0	49	3	0	0	0	0	165	0	0
12793	GX009-75-12014507	1	0	0	0	0	0	312	0	0	228	47	311	0	0	16	2	0	0	0	116	0	34	300	0	0	0
12793	GX011-67-13082028	0	0	0	0	0	0	0	0	260	0	0	0	0	0	0	0	111	56	0	0	7	0	0	0	0	0
12793	GX011-99-3040004	1	0	0	0	0	0	0	0	0	0	295	0	0	0	0	82	0	0	0	111	0	0	0	0	0	0
12793	GX012-06-6110849	1	0	0	0	0	0	49	0	38	59	281	49	0	0	0	0	0	60	35	192	0	63	66	0	0	0
12793	GX012-07-4255391	0	0	0	0	0	0	15	0	22	178	17	17	184	0	190	137	0	0	0	3	0	14	15	207	0	0
12793	GX014-17-4342601	1	0	0	0	0	0	162	0	178	204	34	160	0	0	29	98	0	0	0	55	0	43	146	0	0	0
12793	GX018-50-13278873	0	0	0	45	0	0	0	0	0	0	221	0	119	0	0	0	21	0	0	0	0	202	0	131	0	0
12793	GX018-71-14300072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
12793	GX019-51-0305351	0	0	0	0	1	1	135	0	214	226	0	135	0	0	0	0	0	0	0	0	0	0	145	0	0	0
12793	GX019-71-6956645	0	0	0	0	89	75	97	0	41	16	0	96	0	0	0	73	119	84	8	0	0	0	98	164	0	0
12793	GX019-95-10108708	0	0	0	0	128	0	46	0	17	12	0	46	0	0	0	212	0	85	0	227	0	0	42	0	0	0
12793	GX020-24-1127686	0	0	0	0	102	156	140	0	89	20	0	140	0	0	0	120	0	87	154	0	0	0	142	0	0	0
12793	GX020-82-14627243	0	0	13	11	0	0	0	0	0	0	132	0	22	0	63	0	10	0	0	322	0	0	0	27	0	0
12793	GX021-02-8753447	1	0	0	0	109	139	17	0	11	6	0	16	116	0	0	249	0	88	7	197	0	0	39	127	0	0
12793	GX021-12-4562385	0	0	0	0	19	9	149	0	102	26	0	148	0	0	0	219	0	89	0	0	0	0	171	0	0	0
12793	GX021-76-12158043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	242	233	0	0	0	46	0	0	0	0	0	0
12793	GX022-22-1219464	0	1	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0
12793	GX023-04-9069355	0	0	38	46	0	0	214	0	281	222	264	214	98	0	0	0	4	0	0	277	0	0	229	104	0	0
12793	GX023-17-1912281	0	0	27	34	0	0	32	0	28	129	115	32	109	0	149	196	32	0	0	25	0	20	13	119	0	0
12793	GX023-19-10484835	0	0	78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12793	GX025-18-6719818	0	4	106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12793	GX026-73-4781974	0	35	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	15	0
12793	GX027-11-7023707	0	0	0	0	0	0	0	0	0	0	5	0	0	0	7	0	0	0	0	89	0	75	349	0	0	0
12793	GX027-24-6086775	0	0	0	0	0	0	292	0	0	0	3	291	0	0	9	0	0	0	0	64	0	0	275	0	0	0
12793	GX027-77-10854994	1	0	0	0	0	0	0	0	0	0	185	0	0	0	134	11	0	0	0	122	0	0	350	0	0	0
12793	GX029-33-6974687	0	0	0	0	0	0	0	0	259	0	0	0	0	0	0	0	109	108	0	0	6	0	0	0	0	0
12793	GX029-72-4008543	1	0	0	0	0	0	18	0	16	29	302	18	0	0	0	172	0	110	171	133	0	0	11	0	0	0
12793	GX029-75-10280635	0	0	0	0	0	0	0	0	0	0	81	0	0	0	102	0	0	0	0	318	0	0	0	0	0	0
12793	GX031-40-5865263	0	51	115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12793	GX031-42-12378064	0	58	122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12793	GX031-85-2532152	0	0	55	38	0	0	0	0	0	0	308	0	0	0	0	0	7	0	0	0	0	0	0	14	0	0
12793	GX032-43-3461167	0	0	3	3	117	0	41	0	65	81	108	41	0	0	38	143	154	0	0	10	0	2	32	0	0	0
12793	GX032-77-14849586	0	0	0	0	0	0	0	0	0	0	0	0	0	74	0	0	0	0	0	0	0	0	0	0	115	81
12793	GX032-79-10505072	0	0	0	0	0	0	0	0	0	0	0	0	0	82	0	0	0	0	0	0	0	0	0	0	123	89
12793	GX033-35-12523425	0	0	7	7	118	0	30	0	54	66	110	30	0	0	32	134	151	0	0	9	0	5	24	0	0	0
12793	GX034-02-6703550	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0
12793	GX034-48-11931136	0	0	0	0	0	0	0	0	0	0	4	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
12793	GX034-70-14886149	0	0	0	0	0	0	273	0	293	223	104	270	0	0	51	0	0	0	0	76	0	77	239	0	0	0
12793	GX035-93-3764630	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	6	0
12793	GX036-83-7384120	0	0	28	22	0	0	0	0	0	0	100	0	115	0	170	0	44	0	0	299	0	0	312	126	0	0
